,anoFundacao,intervaloFundacao
2895,2012.0,De 6 a 10 anos
2896,2019.0,De 0 a 5 anos
2897,2016.0,De 0 a 5 anos
2898,2009.0,De 11 a 16 anos
2899,2005.0,De 11 a 16 anos
2900,2000.0,Acima de 17 anos
2901,2012.0,De 6 a 10 anos
2902,1998.0,Acima de 17 anos
2903,2003.0,Acima de 17 anos
2904,2013.0,De 6 a 10 anos
2905,2015.0,De 0 a 5 anos
2906,2010.0,De 6 a 10 anos
2907,2009.0,De 11 a 16 anos
2908,1968.0,Acima de 17 anos
2909,2016.0,De 0 a 5 anos
2910,1981.0,Acima de 17 anos
2911,2005.0,De 11 a 16 anos
2912,2007.0,De 11 a 16 anos
2913,2013.0,De 6 a 10 anos
2914,2013.0,De 6 a 10 anos
2915,1993.0,Acima de 17 anos
2916,1968.0,Acima de 17 anos
2917,2016.0,De 0 a 5 anos
2918,2015.0,De 0 a 5 anos
2919,2013.0,De 6 a 10 anos
2920,2008.0,De 11 a 16 anos
2921,2010.0,De 6 a 10 anos
2922,2014.0,De 6 a 10 anos
2923,2017.0,De 0 a 5 anos
2924,2000.0,Acima de 17 anos
2925,2017.0,De 0 a 5 anos
2926,2013.0,De 6 a 10 anos
2927,,
2928,2006.0,De 11 a 16 anos
2929,2012.0,De 6 a 10 anos
2930,1995.0,Acima de 17 anos
2931,2001.0,Acima de 17 anos
2932,2001.0,Acima de 17 anos
2933,1990.0,Acima de 17 anos
2934,1983.0,Acima de 17 anos
2935,2009.0,De 11 a 16 anos
2936,,
2937,2015.0,De 0 a 5 anos
2938,2018.0,De 0 a 5 anos
2939,2016.0,De 0 a 5 anos
2940,2015.0,De 0 a 5 anos
2941,2017.0,De 0 a 5 anos
2942,2003.0,Acima de 17 anos
2943,1989.0,Acima de 17 anos
2944,2011.0,De 6 a 10 anos
2945,2014.0,De 6 a 10 anos
2946,2008.0,De 11 a 16 anos
2947,2014.0,De 6 a 10 anos
2948,2018.0,De 0 a 5 anos
2949,2010.0,De 6 a 10 anos
2950,2012.0,De 6 a 10 anos
2951,1989.0,Acima de 17 anos
2952,,
2953,1998.0,Acima de 17 anos
2954,1988.0,Acima de 17 anos
2955,2013.0,De 6 a 10 anos
2956,2013.0,De 6 a 10 anos
2957,,
2958,2002.0,Acima de 17 anos
2959,2015.0,De 0 a 5 anos
2960,2013.0,De 6 a 10 anos
2961,2018.0,De 0 a 5 anos
2962,2000.0,Acima de 17 anos
2963,1993.0,Acima de 17 anos
2964,2018.0,De 0 a 5 anos
2965,2006.0,De 11 a 16 anos
2966,2010.0,De 6 a 10 anos
2967,1997.0,Acima de 17 anos
2968,1994.0,Acima de 17 anos
2969,2007.0,De 11 a 16 anos
2970,2018.0,De 0 a 5 anos
2971,2011.0,De 6 a 10 anos
2972,2017.0,De 0 a 5 anos
2973,2018.0,De 0 a 5 anos
2974,2018.0,De 0 a 5 anos
2975,1997.0,Acima de 17 anos
2976,2018.0,De 0 a 5 anos
2977,2016.0,De 0 a 5 anos
2978,1999.0,Acima de 17 anos
2979,2009.0,De 11 a 16 anos
2980,2018.0,De 0 a 5 anos
2981,2011.0,De 6 a 10 anos
2982,2004.0,De 11 a 16 anos
2983,2008.0,De 11 a 16 anos
2984,1997.0,Acima de 17 anos
2985,2016.0,De 0 a 5 anos
2986,1996.0,Acima de 17 anos
2987,1983.0,Acima de 17 anos
2988,2012.0,De 6 a 10 anos
2989,2005.0,De 11 a 16 anos
2990,2018.0,De 0 a 5 anos
2991,1985.0,Acima de 17 anos
2992,1998.0,Acima de 17 anos
2993,2011.0,De 6 a 10 anos
2994,1988.0,Acima de 17 anos
2995,2000.0,Acima de 17 anos
2996,2017.0,De 0 a 5 anos
2997,2013.0,De 6 a 10 anos
2998,1997.0,Acima de 17 anos
2999,2016.0,De 0 a 5 anos
3000,2016.0,De 0 a 5 anos
3001,2008.0,De 11 a 16 anos
3002,2016.0,De 0 a 5 anos
3003,2010.0,De 6 a 10 anos
3004,1971.0,Acima de 17 anos
3005,2016.0,De 0 a 5 anos
3006,2010.0,De 6 a 10 anos
3007,2016.0,De 0 a 5 anos
3008,2004.0,De 11 a 16 anos
3009,1998.0,Acima de 17 anos
3010,2016.0,De 0 a 5 anos
3011,2016.0,De 0 a 5 anos
3012,2017.0,De 0 a 5 anos
3013,2007.0,De 11 a 16 anos
3014,2014.0,De 6 a 10 anos
3015,2015.0,De 0 a 5 anos
3016,2016.0,De 0 a 5 anos
3017,1993.0,Acima de 17 anos
3018,2000.0,Acima de 17 anos
3019,2018.0,De 0 a 5 anos
3020,1995.0,Acima de 17 anos
3021,1997.0,Acima de 17 anos
3022,2018.0,De 0 a 5 anos
3023,2018.0,De 0 a 5 anos
3024,2019.0,De 0 a 5 anos
3025,2007.0,De 11 a 16 anos
3026,2015.0,De 0 a 5 anos
3027,2006.0,De 11 a 16 anos
3028,,
3029,2013.0,De 6 a 10 anos
3030,2006.0,De 11 a 16 anos
3031,2004.0,De 11 a 16 anos
3032,2015.0,De 0 a 5 anos
3033,2013.0,De 6 a 10 anos
3034,2012.0,De 6 a 10 anos
3035,2018.0,De 0 a 5 anos
3036,2019.0,De 0 a 5 anos
3037,2003.0,Acima de 17 anos
3038,2012.0,De 6 a 10 anos
3039,2011.0,De 6 a 10 anos
3040,2015.0,De 0 a 5 anos
3041,2006.0,De 11 a 16 anos
3042,2007.0,De 11 a 16 anos
3043,2017.0,De 0 a 5 anos
3044,2013.0,De 6 a 10 anos
3045,1966.0,Acima de 17 anos
3046,2010.0,De 6 a 10 anos
3047,2005.0,De 11 a 16 anos
3048,2009.0,De 11 a 16 anos
3049,2010.0,De 6 a 10 anos
3050,2002.0,Acima de 17 anos
3051,2003.0,Acima de 17 anos
3052,2001.0,Acima de 17 anos
3053,2006.0,De 11 a 16 anos
3054,1984.0,Acima de 17 anos
3055,2018.0,De 0 a 5 anos
3056,2005.0,De 11 a 16 anos
3057,2019.0,De 0 a 5 anos
3058,2012.0,De 6 a 10 anos
3059,2009.0,De 11 a 16 anos
3060,2014.0,De 6 a 10 anos
3061,2017.0,De 0 a 5 anos
3062,2010.0,De 6 a 10 anos
3063,2019.0,De 0 a 5 anos
3064,2013.0,De 6 a 10 anos
3065,1988.0,Acima de 17 anos
3066,2018.0,De 0 a 5 anos
3067,2002.0,Acima de 17 anos
3068,2003.0,Acima de 17 anos
3069,2016.0,De 0 a 5 anos
3070,2014.0,De 6 a 10 anos
3071,2017.0,De 0 a 5 anos
3072,2006.0,De 11 a 16 anos
3073,2003.0,Acima de 17 anos
3074,,
3075,2017.0,De 0 a 5 anos
3076,2008.0,De 11 a 16 anos
3077,2010.0,De 6 a 10 anos
3078,2013.0,De 6 a 10 anos
3079,2013.0,De 6 a 10 anos
3080,,
3081,2006.0,De 11 a 16 anos
3082,2013.0,De 6 a 10 anos
3083,2004.0,De 11 a 16 anos
3084,2007.0,De 11 a 16 anos
3085,1997.0,Acima de 17 anos
3086,1994.0,Acima de 17 anos
3087,2001.0,Acima de 17 anos
3088,2005.0,De 11 a 16 anos
3089,2008.0,De 11 a 16 anos
3090,2005.0,De 11 a 16 anos
3091,2017.0,De 0 a 5 anos
3092,2016.0,De 0 a 5 anos
3093,2014.0,De 6 a 10 anos
3094,2007.0,De 11 a 16 anos
3095,1971.0,Acima de 17 anos
3096,2018.0,De 0 a 5 anos
3097,2003.0,Acima de 17 anos
3098,2019.0,De 0 a 5 anos
3099,1996.0,Acima de 17 anos
3100,2012.0,De 6 a 10 anos
3101,2019.0,De 0 a 5 anos
3102,2012.0,De 6 a 10 anos
3103,2015.0,De 0 a 5 anos
3104,2009.0,De 11 a 16 anos
3105,2002.0,Acima de 17 anos
3106,2011.0,De 6 a 10 anos
3107,2012.0,De 6 a 10 anos
3108,1988.0,Acima de 17 anos
3109,2017.0,De 0 a 5 anos
3110,2004.0,De 11 a 16 anos
3111,1992.0,Acima de 17 anos
3112,2017.0,De 0 a 5 anos
3113,,
3114,2010.0,De 6 a 10 anos
3115,2001.0,Acima de 17 anos
3116,2012.0,De 6 a 10 anos
3117,2018.0,De 0 a 5 anos
3118,2013.0,De 6 a 10 anos
3119,2006.0,De 11 a 16 anos
3120,2008.0,De 11 a 16 anos
3121,,
3122,2014.0,De 6 a 10 anos
3123,2007.0,De 11 a 16 anos
3124,2007.0,De 11 a 16 anos
3125,1990.0,Acima de 17 anos
3126,1995.0,Acima de 17 anos
3127,2005.0,De 11 a 16 anos
3128,2016.0,De 0 a 5 anos
3129,2007.0,De 11 a 16 anos
3130,2008.0,De 11 a 16 anos
3131,2012.0,De 6 a 10 anos
3132,2007.0,De 11 a 16 anos
3133,2000.0,Acima de 17 anos
3134,2016.0,De 0 a 5 anos
3135,2012.0,De 6 a 10 anos
3136,1978.0,Acima de 17 anos
3137,2010.0,De 6 a 10 anos
3138,2017.0,De 0 a 5 anos
3139,2017.0,De 0 a 5 anos
3140,2018.0,De 0 a 5 anos
3141,1995.0,Acima de 17 anos
3142,2015.0,De 0 a 5 anos
3143,,
3144,2018.0,De 0 a 5 anos
3145,2019.0,De 0 a 5 anos
3146,,
3147,2002.0,Acima de 17 anos
3148,,
3149,,
3150,2000.0,Acima de 17 anos
3151,2002.0,Acima de 17 anos
3152,2017.0,De 0 a 5 anos
3153,2018.0,De 0 a 5 anos
3154,1991.0,Acima de 17 anos
3155,1998.0,Acima de 17 anos
3156,2013.0,De 6 a 10 anos
3157,2010.0,De 6 a 10 anos
3158,2003.0,Acima de 17 anos
3159,1992.0,Acima de 17 anos
3160,2002.0,Acima de 17 anos
3161,2017.0,De 0 a 5 anos
3162,2014.0,De 6 a 10 anos
3163,2017.0,De 0 a 5 anos
3164,,
3165,2017.0,De 0 a 5 anos
3166,,
3167,2000.0,Acima de 17 anos
3168,1986.0,Acima de 17 anos
3169,2018.0,De 0 a 5 anos
3170,2006.0,De 11 a 16 anos
3171,2007.0,De 11 a 16 anos
3172,1992.0,Acima de 17 anos
3173,2019.0,De 0 a 5 anos
3174,1995.0,Acima de 17 anos
3175,2018.0,De 0 a 5 anos
3176,2008.0,De 11 a 16 anos
3177,2015.0,De 0 a 5 anos
3178,2018.0,De 0 a 5 anos
3179,2019.0,De 0 a 5 anos
3180,2014.0,De 6 a 10 anos
3181,2018.0,De 0 a 5 anos
3182,2001.0,Acima de 17 anos
3183,2017.0,De 0 a 5 anos
3184,2015.0,De 0 a 5 anos
3185,2002.0,Acima de 17 anos
3186,2008.0,De 11 a 16 anos
3187,2007.0,De 11 a 16 anos
3188,2015.0,De 0 a 5 anos
3189,1995.0,Acima de 17 anos
3190,2009.0,De 11 a 16 anos
3191,,
3192,2012.0,De 6 a 10 anos
3193,2017.0,De 0 a 5 anos
3194,2008.0,De 11 a 16 anos
3195,2007.0,De 11 a 16 anos
3196,2006.0,De 11 a 16 anos
3197,2017.0,De 0 a 5 anos
3198,2017.0,De 0 a 5 anos
3199,2018.0,De 0 a 5 anos
3200,2014.0,De 6 a 10 anos
3201,2004.0,De 11 a 16 anos
3202,2018.0,De 0 a 5 anos
3203,2013.0,De 6 a 10 anos
3204,1991.0,Acima de 17 anos
3205,2011.0,De 6 a 10 anos
3206,1985.0,Acima de 17 anos
3207,1999.0,Acima de 17 anos
3208,2011.0,De 6 a 10 anos
3209,2012.0,De 6 a 10 anos
3210,1995.0,Acima de 17 anos
3211,2014.0,De 6 a 10 anos
3212,2009.0,De 11 a 16 anos
3213,2014.0,De 6 a 10 anos
3214,2012.0,De 6 a 10 anos
3215,2009.0,De 11 a 16 anos
3216,2005.0,De 11 a 16 anos
3217,,
3218,2017.0,De 0 a 5 anos
3219,1999.0,Acima de 17 anos
3220,1999.0,Acima de 17 anos
3221,2011.0,De 6 a 10 anos
3222,2013.0,De 6 a 10 anos
3223,2018.0,De 0 a 5 anos
3224,2002.0,Acima de 17 anos
3225,,
3226,2012.0,De 6 a 10 anos
3227,2016.0,De 0 a 5 anos
3228,2005.0,De 11 a 16 anos
3229,2003.0,Acima de 17 anos
3230,1991.0,Acima de 17 anos
3231,1972.0,Acima de 17 anos
3232,2018.0,De 0 a 5 anos
3233,1979.0,Acima de 17 anos
3234,1996.0,Acima de 17 anos
3235,2010.0,De 6 a 10 anos
3236,1999.0,Acima de 17 anos
3237,2018.0,De 0 a 5 anos
3238,2017.0,De 0 a 5 anos
3239,2007.0,De 11 a 16 anos
3240,2009.0,De 11 a 16 anos
3241,1995.0,Acima de 17 anos
3242,1979.0,Acima de 17 anos
3243,2018.0,De 0 a 5 anos
3244,2010.0,De 6 a 10 anos
3245,2013.0,De 6 a 10 anos
3246,1999.0,Acima de 17 anos
3247,2017.0,De 0 a 5 anos
3248,2006.0,De 11 a 16 anos
3249,,
3250,2009.0,De 11 a 16 anos
3251,2008.0,De 11 a 16 anos
3252,2018.0,De 0 a 5 anos
3253,2014.0,De 6 a 10 anos
3254,2011.0,De 6 a 10 anos
3255,2014.0,De 6 a 10 anos
3256,2012.0,De 6 a 10 anos
3257,2015.0,De 0 a 5 anos
3258,2017.0,De 0 a 5 anos
3259,2011.0,De 6 a 10 anos
3260,2015.0,De 0 a 5 anos
3261,1995.0,Acima de 17 anos
3262,2006.0,De 11 a 16 anos
3263,2016.0,De 0 a 5 anos
3264,2018.0,De 0 a 5 anos
3265,2019.0,De 0 a 5 anos
3266,2006.0,De 11 a 16 anos
3267,2014.0,De 6 a 10 anos
3268,,
3269,2012.0,De 6 a 10 anos
3270,2003.0,Acima de 17 anos
3271,1995.0,Acima de 17 anos
3272,2008.0,De 11 a 16 anos
3273,2018.0,De 0 a 5 anos
3274,2015.0,De 0 a 5 anos
3275,2013.0,De 6 a 10 anos
3276,2001.0,Acima de 17 anos
3277,2012.0,De 6 a 10 anos
3278,2004.0,De 11 a 16 anos
3279,2009.0,De 11 a 16 anos
3280,2000.0,Acima de 17 anos
3281,2016.0,De 0 a 5 anos
3282,2008.0,De 11 a 16 anos
3283,1996.0,Acima de 17 anos
3284,2013.0,De 6 a 10 anos
3285,2008.0,De 11 a 16 anos
3286,1983.0,Acima de 17 anos
3287,2016.0,De 0 a 5 anos
3288,2006.0,De 11 a 16 anos
3289,2009.0,De 11 a 16 anos
3290,2017.0,De 0 a 5 anos
3291,,
3292,2008.0,De 11 a 16 anos
3293,2002.0,Acima de 17 anos
3294,2014.0,De 6 a 10 anos
3295,2003.0,Acima de 17 anos
3296,2001.0,Acima de 17 anos
3297,2013.0,De 6 a 10 anos
3298,2015.0,De 0 a 5 anos
3299,1996.0,Acima de 17 anos
3300,1984.0,Acima de 17 anos
3301,1992.0,Acima de 17 anos
3302,2018.0,De 0 a 5 anos
3303,2012.0,De 6 a 10 anos
3304,2014.0,De 6 a 10 anos
3305,,
3306,1991.0,Acima de 17 anos
3307,2010.0,De 6 a 10 anos
3308,2009.0,De 11 a 16 anos
3309,2001.0,Acima de 17 anos
3310,2001.0,Acima de 17 anos
3311,2014.0,De 6 a 10 anos
3312,2001.0,Acima de 17 anos
3313,,
3314,2013.0,De 6 a 10 anos
3315,2016.0,De 0 a 5 anos
3316,2016.0,De 0 a 5 anos
3317,,
3318,2000.0,Acima de 17 anos
3319,,
3320,,
3321,2016.0,De 0 a 5 anos
3322,2015.0,De 0 a 5 anos
3323,,
3324,,
3325,,
3326,2015.0,De 0 a 5 anos
3327,,
3328,2016.0,De 0 a 5 anos
3329,2000.0,Acima de 17 anos
3330,2005.0,De 11 a 16 anos
3331,1994.0,Acima de 17 anos
3332,2015.0,De 0 a 5 anos
3333,2010.0,De 6 a 10 anos
3334,2013.0,De 6 a 10 anos
3335,2018.0,De 0 a 5 anos
3336,2011.0,De 6 a 10 anos
3337,2018.0,De 0 a 5 anos
3338,2017.0,De 0 a 5 anos
3339,2011.0,De 6 a 10 anos
3340,1998.0,Acima de 17 anos
3341,2007.0,De 11 a 16 anos
3342,2006.0,De 11 a 16 anos
3343,2002.0,Acima de 17 anos
3344,2010.0,De 6 a 10 anos
3345,2015.0,De 0 a 5 anos
3346,2019.0,De 0 a 5 anos
3347,2005.0,De 11 a 16 anos
3348,1984.0,Acima de 17 anos
3349,2018.0,De 0 a 5 anos
3350,1993.0,Acima de 17 anos
3351,2015.0,De 0 a 5 anos
3352,2016.0,De 0 a 5 anos
3353,,
3354,2002.0,Acima de 17 anos
3355,1992.0,Acima de 17 anos
3356,2007.0,De 11 a 16 anos
3357,1988.0,Acima de 17 anos
3358,2018.0,De 0 a 5 anos
3359,2011.0,De 6 a 10 anos
3360,2009.0,De 11 a 16 anos
3361,2009.0,De 11 a 16 anos
3362,,
3363,,
3364,2009.0,De 11 a 16 anos
3365,2003.0,Acima de 17 anos
3366,2004.0,De 11 a 16 anos
3367,2008.0,De 11 a 16 anos
3368,1986.0,Acima de 17 anos
3369,2013.0,De 6 a 10 anos
3370,2010.0,De 6 a 10 anos
3371,1975.0,Acima de 17 anos
3372,2011.0,De 6 a 10 anos
3373,2005.0,De 11 a 16 anos
3374,2013.0,De 6 a 10 anos
3375,2018.0,De 0 a 5 anos
3376,2010.0,De 6 a 10 anos
3377,2013.0,De 6 a 10 anos
3378,2018.0,De 0 a 5 anos
3379,2019.0,De 0 a 5 anos
3380,1981.0,Acima de 17 anos
3381,2013.0,De 6 a 10 anos
3382,,
3383,2012.0,De 6 a 10 anos
3384,2012.0,De 6 a 10 anos
3385,2012.0,De 6 a 10 anos
3386,2015.0,De 0 a 5 anos
3387,2016.0,De 0 a 5 anos
3388,2009.0,De 11 a 16 anos
3389,2011.0,De 6 a 10 anos
3390,2016.0,De 0 a 5 anos
3391,2000.0,Acima de 17 anos
3392,,
3393,2012.0,De 6 a 10 anos
3394,2017.0,De 0 a 5 anos
3395,2013.0,De 6 a 10 anos
3396,1991.0,Acima de 17 anos
3397,2013.0,De 6 a 10 anos
3398,2015.0,De 0 a 5 anos
3399,2005.0,De 11 a 16 anos
3400,2010.0,De 6 a 10 anos
3401,2017.0,De 0 a 5 anos
3402,2000.0,Acima de 17 anos
3403,1996.0,Acima de 17 anos
3404,1997.0,Acima de 17 anos
3405,1984.0,Acima de 17 anos
3406,2017.0,De 0 a 5 anos
3407,2003.0,Acima de 17 anos
3408,2009.0,De 11 a 16 anos
3409,2007.0,De 11 a 16 anos
3410,2000.0,Acima de 17 anos
3411,,
3412,2009.0,De 11 a 16 anos
3413,1995.0,Acima de 17 anos
3414,2017.0,De 0 a 5 anos
3415,,
3416,2013.0,De 6 a 10 anos
3417,2000.0,Acima de 17 anos
3418,1996.0,Acima de 17 anos
3419,2010.0,De 6 a 10 anos
3420,1995.0,Acima de 17 anos
3421,,
3422,2018.0,De 0 a 5 anos
3423,1982.0,Acima de 17 anos
3424,1987.0,Acima de 17 anos
3425,,
3426,2015.0,De 0 a 5 anos
3427,2008.0,De 11 a 16 anos
3428,,
3429,2004.0,De 11 a 16 anos
3430,2011.0,De 6 a 10 anos
3431,2011.0,De 6 a 10 anos
3432,2018.0,De 0 a 5 anos
3433,1996.0,Acima de 17 anos
3434,2005.0,De 11 a 16 anos
3435,2013.0,De 6 a 10 anos
3436,2015.0,De 0 a 5 anos
3437,2019.0,De 0 a 5 anos
3438,2011.0,De 6 a 10 anos
3439,1910.0,Acima de 17 anos
3440,2017.0,De 0 a 5 anos
3441,1995.0,Acima de 17 anos
3442,2008.0,De 11 a 16 anos
3443,,
3444,2017.0,De 0 a 5 anos
3445,2005.0,De 11 a 16 anos
3446,2018.0,De 0 a 5 anos
3447,2014.0,De 6 a 10 anos
3448,1988.0,Acima de 17 anos
3449,2013.0,De 6 a 10 anos
3450,2009.0,De 11 a 16 anos
3451,,
3452,2012.0,De 6 a 10 anos
3453,2000.0,Acima de 17 anos
3454,2005.0,De 11 a 16 anos
3455,2010.0,De 6 a 10 anos
3456,2004.0,De 11 a 16 anos
3457,2008.0,De 11 a 16 anos
3458,1990.0,Acima de 17 anos
3459,2002.0,Acima de 17 anos
3460,1999.0,Acima de 17 anos
3461,1998.0,Acima de 17 anos
3462,1986.0,Acima de 17 anos
3463,2003.0,Acima de 17 anos
3464,2016.0,De 0 a 5 anos
3465,1972.0,Acima de 17 anos
3466,,
3467,2002.0,Acima de 17 anos
3468,2012.0,De 6 a 10 anos
3469,2017.0,De 0 a 5 anos
3470,2002.0,Acima de 17 anos
3471,1996.0,Acima de 17 anos
3472,2012.0,De 6 a 10 anos
3473,2017.0,De 0 a 5 anos
3474,2008.0,De 11 a 16 anos
3475,2003.0,Acima de 17 anos
3476,2006.0,De 11 a 16 anos
3477,2010.0,De 6 a 10 anos
3478,1972.0,Acima de 17 anos
3479,2017.0,De 0 a 5 anos
3480,1998.0,Acima de 17 anos
3481,2018.0,De 0 a 5 anos
3482,1981.0,Acima de 17 anos
3483,2011.0,De 6 a 10 anos
3484,1996.0,Acima de 17 anos
3485,1998.0,Acima de 17 anos
3486,2000.0,Acima de 17 anos
3487,1995.0,Acima de 17 anos
3488,2017.0,De 0 a 5 anos
3489,2010.0,De 6 a 10 anos
3490,2006.0,De 11 a 16 anos
3491,1990.0,Acima de 17 anos
3492,2015.0,De 0 a 5 anos
3493,2007.0,De 11 a 16 anos
3494,,
3495,2018.0,De 0 a 5 anos
3496,2010.0,De 6 a 10 anos
3497,1996.0,Acima de 17 anos
3498,2010.0,De 6 a 10 anos
3499,2018.0,De 0 a 5 anos
3500,2008.0,De 11 a 16 anos
3501,1977.0,Acima de 17 anos
3502,2016.0,De 0 a 5 anos
3503,,
3504,2012.0,De 6 a 10 anos
3505,2000.0,Acima de 17 anos
3506,2014.0,De 6 a 10 anos
3507,2015.0,De 0 a 5 anos
3508,1985.0,Acima de 17 anos
3509,1986.0,Acima de 17 anos
3510,2018.0,De 0 a 5 anos
3511,1998.0,Acima de 17 anos
3512,2007.0,De 11 a 16 anos
3513,,
3514,1987.0,Acima de 17 anos
3515,2013.0,De 6 a 10 anos
3516,1988.0,Acima de 17 anos
3517,2009.0,De 11 a 16 anos
3518,2001.0,Acima de 17 anos
3519,2011.0,De 6 a 10 anos
3520,,
3521,1991.0,Acima de 17 anos
3522,2018.0,De 0 a 5 anos
3523,2001.0,Acima de 17 anos
3524,2001.0,Acima de 17 anos
3525,1992.0,Acima de 17 anos
3526,2017.0,De 0 a 5 anos
3527,2016.0,De 0 a 5 anos
3528,2014.0,De 6 a 10 anos
3529,2004.0,De 11 a 16 anos
3530,1966.0,Acima de 17 anos
3531,,
3532,1994.0,Acima de 17 anos
3533,2017.0,De 0 a 5 anos
3534,2005.0,De 11 a 16 anos
3535,2005.0,De 11 a 16 anos
3536,2000.0,Acima de 17 anos
3537,1999.0,Acima de 17 anos
3538,,
3539,2002.0,Acima de 17 anos
3540,2016.0,De 0 a 5 anos
3541,2010.0,De 6 a 10 anos
3542,2007.0,De 11 a 16 anos
3543,2019.0,De 0 a 5 anos
3544,2017.0,De 0 a 5 anos
3545,2000.0,Acima de 17 anos
3546,2007.0,De 11 a 16 anos
3547,,
3548,2002.0,Acima de 17 anos
3549,2011.0,De 6 a 10 anos
3550,1991.0,Acima de 17 anos
3551,2008.0,De 11 a 16 anos
3552,2018.0,De 0 a 5 anos
3553,1973.0,Acima de 17 anos
3554,1978.0,Acima de 17 anos
3555,2012.0,De 6 a 10 anos
3556,2013.0,De 6 a 10 anos
3557,2000.0,Acima de 17 anos
3558,2019.0,De 0 a 5 anos
3559,2014.0,De 6 a 10 anos
3560,1991.0,Acima de 17 anos
3561,1993.0,Acima de 17 anos
3562,2012.0,De 6 a 10 anos
3563,2017.0,De 0 a 5 anos
3564,2011.0,De 6 a 10 anos
3565,2008.0,De 11 a 16 anos
3566,2014.0,De 6 a 10 anos
3567,2018.0,De 0 a 5 anos
3568,2001.0,Acima de 17 anos
3569,,
3570,1998.0,Acima de 17 anos
3571,2004.0,De 11 a 16 anos
3572,1997.0,Acima de 17 anos
3573,2014.0,De 6 a 10 anos
3574,2018.0,De 0 a 5 anos
3575,2016.0,De 0 a 5 anos
3576,2000.0,Acima de 17 anos
3577,2019.0,De 0 a 5 anos
3578,2004.0,De 11 a 16 anos
3579,2013.0,De 6 a 10 anos
3580,,
3581,2009.0,De 11 a 16 anos
3582,2016.0,De 0 a 5 anos
3583,1992.0,Acima de 17 anos
3584,2018.0,De 0 a 5 anos
3585,2011.0,De 6 a 10 anos
3586,,
3587,1993.0,Acima de 17 anos
3588,2004.0,De 11 a 16 anos
3589,2016.0,De 0 a 5 anos
3590,1998.0,Acima de 17 anos
3591,2000.0,Acima de 17 anos
3592,2006.0,De 11 a 16 anos
3593,2015.0,De 0 a 5 anos
3594,1995.0,Acima de 17 anos
3595,1969.0,Acima de 17 anos
3596,2017.0,De 0 a 5 anos
3597,2001.0,Acima de 17 anos
3598,2008.0,De 11 a 16 anos
3599,1997.0,Acima de 17 anos
3600,2002.0,Acima de 17 anos
3601,2013.0,De 6 a 10 anos
3602,2012.0,De 6 a 10 anos
3603,2013.0,De 6 a 10 anos
3604,2002.0,Acima de 17 anos
3605,1996.0,Acima de 17 anos
3606,1991.0,Acima de 17 anos
3607,2014.0,De 6 a 10 anos
3608,1995.0,Acima de 17 anos
3609,2002.0,Acima de 17 anos
3610,2016.0,De 0 a 5 anos
3611,1994.0,Acima de 17 anos
3612,,
3613,2013.0,De 6 a 10 anos
3614,2018.0,De 0 a 5 anos
3615,,
3616,1993.0,Acima de 17 anos
3617,2017.0,De 0 a 5 anos
3618,2010.0,De 6 a 10 anos
3619,2010.0,De 6 a 10 anos
3620,1995.0,Acima de 17 anos
3621,1993.0,Acima de 17 anos
3622,2015.0,De 0 a 5 anos
3623,2006.0,De 11 a 16 anos
3624,2012.0,De 6 a 10 anos
3625,1995.0,Acima de 17 anos
3626,1995.0,Acima de 17 anos
3627,2016.0,De 0 a 5 anos
3628,1993.0,Acima de 17 anos
3629,2005.0,De 11 a 16 anos
3630,2010.0,De 6 a 10 anos
3631,2017.0,De 0 a 5 anos
3632,2001.0,Acima de 17 anos
3633,2016.0,De 0 a 5 anos
3634,2006.0,De 11 a 16 anos
3635,1998.0,Acima de 17 anos
3636,2013.0,De 6 a 10 anos
3637,1998.0,Acima de 17 anos
3638,2013.0,De 6 a 10 anos
3639,2017.0,De 0 a 5 anos
3640,,
3641,2010.0,De 6 a 10 anos
3642,2018.0,De 0 a 5 anos
3643,1990.0,Acima de 17 anos
3644,2017.0,De 0 a 5 anos
3645,2005.0,De 11 a 16 anos
3646,1993.0,Acima de 17 anos
3647,2007.0,De 11 a 16 anos
3648,2010.0,De 6 a 10 anos
3649,2011.0,De 6 a 10 anos
3650,2005.0,De 11 a 16 anos
3651,2019.0,De 0 a 5 anos
3652,2007.0,De 11 a 16 anos
3653,2002.0,Acima de 17 anos
3654,2000.0,Acima de 17 anos
3655,1981.0,Acima de 17 anos
3656,1995.0,Acima de 17 anos
3657,1981.0,Acima de 17 anos
3658,1998.0,Acima de 17 anos
3659,2010.0,De 6 a 10 anos
3660,2019.0,De 0 a 5 anos
3661,2016.0,De 0 a 5 anos
3662,1996.0,Acima de 17 anos
3663,2015.0,De 0 a 5 anos
3664,2008.0,De 11 a 16 anos
3665,2018.0,De 0 a 5 anos
3666,2000.0,Acima de 17 anos
3667,2019.0,De 0 a 5 anos
3668,2016.0,De 0 a 5 anos
3669,1996.0,Acima de 17 anos
3670,2012.0,De 6 a 10 anos
3671,2018.0,De 0 a 5 anos
3672,2000.0,Acima de 17 anos
3673,2013.0,De 6 a 10 anos
3674,2016.0,De 0 a 5 anos
3675,2001.0,Acima de 17 anos
3676,1984.0,Acima de 17 anos
3677,2007.0,De 11 a 16 anos
3678,2016.0,De 0 a 5 anos
3679,1991.0,Acima de 17 anos
3680,1988.0,Acima de 17 anos
3681,2014.0,De 6 a 10 anos
3682,1999.0,Acima de 17 anos
3683,1997.0,Acima de 17 anos
